,user_id,bsks
2297,2297,"[[3873, 991, 806, 1719, 1802, 688, 83, 1378, 1059, 2764, 947, 2445, 3079, 2010, 2537, 25, 348, 33, 1128, 104, 411, 3950], [4065, 2445, 4236, 6533, 3950, 5110, 2665, 3401, 5815], [7670, 3022, 1742, 5659, 104], [1378, 991, 1089, 486], [7729, 203, 1089, 253, 1535, 1937, 2779, 1501, 6390, 5659, 2430, 2899, 43, 991, 1378, 5986], [104, 1378], [991, 1535, 4735], [3026, 7777, 941, 8009, 8071, 6516, 1485, 602, 1378, 5759, 588, 155, 181, 8161, 2010, 225, 971, 2470, 1535, 4761, 8233, 823, 4388, 991, 8163, 1050, 661, 2006, 3873, 114, 4567, 4218, 104, 3663, 879], [5065, 235, 8415, 3000, 8480, 5192, 2273, 8481, 6959, 8090, 1244, 8239, 8361, 545, 153, 85, 2025, 6613, 7111], [8249, 7670, 8439, 153, 2010, 2241, 3144, 8239, 5594, 2751, 8322, 8245, 24, 1291, 1727, 8230, 5659, 4498, 4202, 7110, 2221, 2470, 8219, 44, 991, 3663, 6673, 5752, 3457, 8221, 1535, 7203, 8253, 1364]]"
2298,2298,"[[4549, 2436, 1551, 809, 493, 3445, 1153, 1132, 3429, 3130], [1153, 909, 155, 1132, 847, 35, 5871], [2727, 304, 3612, 693, 8100, 6981, 43, 35, 113, 100, 203], [3476, 2322, 290, 8100], [2322, 4549, 3145, 3612, 7072, 304, 155, 100, 2222, 189, 8216]]"
2299,2299,"[[4228], [655, 5841, 4037], [1719], [1244, 4428, 1719], [3675, 3907], [879], [7884, 6043]]"
2300,2300,"[[2898, 3321, 469, 3389, 1048, 1981, 675, 991, 24, 1324, 4818, 2434, 672], [2516, 5638, 4560, 4265, 469, 2719, 1719, 95, 4818, 840, 2397], [7396, 2448, 797, 250, 7358, 991, 469], [446, 1597, 8303, 760, 2779, 8426, 1792, 1404], [2947, 6054, 8074, 139, 3119, 4494], [958, 1894, 3564, 6004, 5927, 6902, 67], [124, 236, 1052, 584, 72, 1000, 8074, 1633, 121, 2327, 661, 3387, 1659, 335, 2101, 457, 1457, 4818], [5191, 5927, 2273, 814], [8074, 95, 8442, 2659, 4818, 1012, 4667]]"
2301,2301,"[[1083, 515, 4600, 4602, 466, 4747, 303, 144], [2322], [5936, 24], [32, 5265, 977, 624, 758, 6093], [744], [581, 44], [4602, 1195, 6275, 676, 2322, 568, 2146, 2701], [581, 203, 32, 35, 3757, 1798], [5434, 1629, 1498], [3015, 2563, 4602], [624, 5593, 134, 394], [523, 3476, 2681, 7110, 7521, 5340], [466, 44, 3873, 3161], [820, 2322, 1683, 16], [3693, 82], [1413, 1683], [468, 974, 3769, 1083, 6361], [81, 820, 3368, 1413, 7876, 203, 3161, 32, 1592, 7398, 3211], [2894, 134, 3742], [1083, 3161, 2112, 466, 820, 3015, 718, 905], [3161, 7876, 1021, 820, 1083, 3569], [24], [82]]"
2302,2302,"[[3175, 4656, 2747], [715, 2739, 166], [7317, 756, 1299], [631, 5173, 5519, 287, 7110], [2011, 5643], [7795, 2605, 7864, 394], [7110, 7951], [2739, 801, 4348, 4636, 6779, 2747, 104, 699, 1332], [991, 358, 6850, 3219, 5173, 2476], [3175, 804, 2739], [578, 24], [82], [1536, 6907, 7202, 151, 285, 453, 1609]]"
2303,2303,"[[679, 456, 2459, 2147, 2901, 1226, 3221, 2082, 348, 494, 3349, 4833, 1224], [679, 2459, 3287, 348, 4833, 1224, 494, 2901], [176, 494, 679, 2147, 4405, 8331, 8090, 1765, 8228, 2459, 8481, 8480], [446, 932, 8180, 602, 454, 679, 8192, 2147, 8201, 1224, 847]]"
2304,2304,"[[76, 4575, 2109, 3047, 36, 142, 277, 4775, 4025, 687, 2415, 928, 1814, 977], [536, 1070], [2559, 3340, 1653, 24, 4116], [5336, 873], [254, 862, 336], [5183, 4470, 685], [226, 4641, 1839, 3211], [4775, 134, 1168], [319, 134, 3974, 1781, 631]]"
2305,2305,"[[310, 126, 2675, 2191, 797, 1103, 1505, 65, 840], [44, 840, 997, 7363, 1648, 358, 1696, 4537, 1541, 315, 3546, 2285, 1972], [814, 38, 931, 840, 3799, 6268, 941, 6473, 3175, 971, 33, 2550, 351, 8308, 274], [814, 2166, 4837, 2623, 835, 2229, 1362, 1390, 1774, 338, 298, 8123]]"
2306,2306,"[[131, 4604, 1375, 1787, 4220, 3988, 1648, 938, 2702, 27, 4822, 976, 472], [5608, 1774, 1841, 1375, 2911, 1568, 3318, 1831], [362, 1438, 1436, 7285, 1916, 5674, 394, 102, 3945, 709, 2970], [5047, 4314, 4074], [7839, 2632, 126, 3510, 369, 1873], [5425, 3510], [5674, 652, 8470, 7764, 3510]]"
2307,2307,"[[394, 134, 854, 58, 1404, 1504, 4609, 2086, 2191, 4823, 2345, 1972, 4841], [32, 2162, 253, 581, 1247, 43, 2879], [179, 6835, 136, 1930, 1472], [8160, 8314, 1781]]"
2308,2308,"[[405, 69, 2637, 1689, 66, 986, 582, 303, 2473, 857, 4344], [7110, 2900, 7625, 381, 131], [4405, 32, 43, 30, 35, 3487, 222, 8158, 6010], [4864, 1367, 7110], [7110, 3188, 142, 7203, 1186, 3101], [7799, 277, 35, 32, 8367], [7526, 8470, 2749, 842, 5821], [724, 6364, 725], [7002, 241, 1078, 3308, 82]]"
2309,2309,"[[4555, 44, 3918, 417, 385, 1877, 253, 2556, 2669, 2785, 36, 3145, 2481, 535, 1468, 4790, 455, 393, 952, 891, 585], [1951, 24], [868, 6759, 36, 1682, 1397, 2201, 4047, 385, 106, 5165, 2684, 1463, 855, 1621, 2785], [4047, 1228, 1468, 1332, 4789, 1621, 3457, 7988, 1463, 3423, 3678, 3261, 7613, 357, 7680, 1393, 338, 868, 5823, 5706, 287, 5403, 445, 4555, 36, 150, 2201]]"
2310,2310,"[[338, 4581, 2255, 571, 37, 24], [2674], [2030, 5219, 100, 5231, 6543, 4226], [3528, 1813, 1931, 225, 7188, 4587, 7527], [24]]"
2311,2311,"[[4276, 2481, 3561, 981], [2197, 859, 6432, 3561, 4779, 24], [608, 59, 24, 5450], [2481], [6862, 1442, 134, 2819, 5924], [7110, 134, 1646, 2951], [1310, 134, 1646], [765, 134, 7645, 6432, 4246, 7110], [3632], [6108], [1621], [6037, 7568, 804], [82, 5286, 3561, 3457, 7001]]"
2312,2312,"[[2579, 4713, 3358], [3565, 6094, 1583, 1347, 1376, 2123, 357], [3252, 6233, 1937, 7761, 2779, 6710, 5868], [2848, 4713, 7775, 4478]]"
2313,2313,"[[2006, 220, 4749, 4783, 1274, 2950, 110], [7158, 3856, 7471, 195, 7575, 4835, 15, 1283, 1081], [4592], [842, 1515, 429, 5158]]"
2314,2314,"[[1297, 2697], [3778, 3231, 1394], [1631], [3993, 3778, 6457, 1631, 2570, 3231], [2205, 4410, 6977, 2497, 5517, 2354, 4175, 2470, 7126, 7920, 835, 1563, 7347, 446, 84, 2389, 5461, 7043]]"
2315,2315,"[[774, 3349, 146, 1707, 339], [659, 1984, 1517, 44, 5214, 4711, 36, 55, 774], [767, 338, 3614, 6377, 1642, 4447, 2886, 1517], [7802, 766, 1642], [24, 4365, 1747, 1648, 7453, 443, 774, 416, 6009, 7802, 1474, 379], [1648, 1364, 7802, 695]]"
2316,2316,"[[1130, 261, 131], [751, 728, 24, 159, 3321, 1826, 652, 943, 5389, 3401, 293, 1130], [5256, 246, 1168, 521, 2665, 1818], [5704, 4901, 602, 6533, 1327, 322, 5037, 380, 529, 3280, 4835, 1474, 3239], [2890, 1453, 2077, 396], [3885, 1078, 1526, 322, 1327, 33, 4141, 4819, 1033, 2739, 244, 8308], [8250], [5815, 8466, 2853], [1298, 7907, 3449, 24, 3440, 5389, 8466, 2556]]"
2317,2317,"[[4565, 4797, 2415, 5736], [134, 271], [134, 3921, 7926], [340], [134], [25, 68, 1151], [134], [249, 2659, 134, 7491, 4594]]"
2318,2318,"[[4568, 3585, 144, 738, 24], [2648, 639, 4535, 941, 451, 2191, 3453, 922, 2623, 2375], [832, 3406, 7194, 104, 4886, 2657], [3406, 2, 952, 2659, 2677], [922, 3406, 1638, 5860, 5433, 7194], [4098, 1721, 563], [892, 166, 868, 1720, 1360, 6324, 738], [7896, 2706, 4754, 563, 7444, 619, 1283, 738, 1362, 1241], [2702, 581, 1522, 2706, 4492, 922, 1182, 5954, 2086, 868, 4754, 738, 1581, 249], [222], [554, 3432, 5469, 8238], [6487, 1582, 971], [151, 6989, 343, 5548, 887, 8131, 818, 971]]"
2319,2319,"[[3578, 270, 5674, 5688, 5726, 756, 4493, 1868, 1504], [2965, 4123], [546, 815, 1574], [3578, 8242, 4847, 151, 906, 3529, 1511, 949, 1324, 713, 6190], [82], [119, 5745, 1621, 713, 868]]"
2320,2320,"[[2832, 3259, 4738, 3027, 2481, 412, 4549, 4726, 848, 2114], [1642, 1276], [1642, 5297, 4738, 835, 424, 2150], [2939, 830], [6568, 4567, 1276, 3027, 44], [4738, 1642], [4786, 5867, 1642, 2510, 5297], [525, 8161, 3901, 5682, 8085, 8458, 5407, 830, 8065, 4837], [4894, 3073], [2832, 1010, 1276, 835], [1642, 5853, 1010, 3438]]"
2321,2321,"[[3888, 36, 3376], [4377, 1277, 3737], [7158, 4837, 1914, 637, 4602, 5665, 4804, 5907, 3291, 297], [2912], [8148], [8311, 2977, 3211, 8417, 4245, 7110], [8488, 1244], [2681, 4675, 398, 391, 5013]]"
2322,2322,"[[1332, 933, 189, 415, 36], [7397, 4718], [2526], [3319, 1047, 7168], [552]]"
2323,2323,"[[2753, 3052, 1012, 493, 126, 652, 1675, 3227, 3769], [652, 359, 5308], [2273, 3902, 2674, 486, 1007, 3126, 4758, 134, 270, 5751, 4964, 652, 1024, 450], [652, 450, 2571, 4291]]"
2324,2324,"[[3330, 1907, 49, 4653, 1650, 4019, 3472, 2807, 4819, 536, 2295, 249, 1921, 1787, 1150, 691, 1364, 299, 4997, 5148, 36, 1920, 2325], [2967, 35, 644, 5424, 32, 6823, 81, 2481, 3877, 2110, 1391, 7447, 3190, 3419, 6447, 2426, 6268, 4617, 87, 3799, 249, 203, 5949, 4861, 6368], [1666, 1150, 5551, 1970, 1907, 460, 1593, 8043, 1673, 1191, 673, 1921, 581, 1364], [4653, 8131, 1751, 2325, 6055, 4660, 213, 801, 602, 7461, 2003, 2700, 4636, 7139, 3341, 3370, 3658, 3472, 4491, 713, 5540], [83, 38, 466, 2189, 86, 1623, 7680, 4491, 4634, 493, 2589, 99, 220, 4935, 801, 3762, 4636, 1198, 2483, 8114, 279, 44, 3472], [65, 2187, 270, 2913, 393, 4402, 7800, 4369, 3330, 8326, 19, 1364, 4636, 1319, 7822, 801, 3387, 4653, 1225, 5071, 213, 1000, 249, 559, 4935, 749, 72]]"
2325,2325,"[[4195, 760, 2796, 2680], [1601, 772, 4865], [1083, 1440, 3262, 594, 729, 7514, 1833, 937, 1195, 5440, 8132, 1543], [2018, 5450, 8308, 2720, 1186, 338, 203, 6045, 1795, 221, 4353, 7483, 6847, 3056, 3641, 43, 8413, 32, 35, 382]]"
2326,2326,"[[1739, 224, 908, 493, 319, 1813], [24], [319], [582, 1501], [759, 134], [82], [3432], [2337, 2660, 319, 2529], [2323], [24], [55]]"
2327,2327,"[[1033, 1322, 1891, 397, 4776, 115, 981, 1413, 36, 1653, 1550, 2213], [4348, 2397, 4409, 7820, 2223, 856, 941, 769, 1597, 1937, 115], [554, 181, 357, 33, 1611, 114, 101, 8010], [232, 685, 2223, 2172, 5868, 8463, 4776], [804, 2499, 4894, 114, 7526, 357, 106], [5079, 824, 1951, 1322, 2681, 8222]]"
2328,2328,"[[2453, 178, 2337, 209, 1653, 126, 24, 1873], [724, 582, 7110, 2964, 209, 4589, 1450, 1729, 5595, 4039, 153, 785, 3496, 349, 877, 428, 2559], [1601, 1210, 7218, 598, 3964, 6460, 4133, 5565, 451, 1586, 1203, 1449, 317], [2111, 3601, 6167, 3958, 317, 4145, 4787, 2751, 83, 4532], [616, 101, 257, 3771, 4145, 3193, 33, 4048]]"
2329,2329,"[[2576, 2874, 3641, 4800, 2998], [4975, 2893, 7273, 5666, 7317, 2531, 2233, 324, 2866, 101], [2984, 4578, 6963, 3195, 100, 3129, 2223], [12, 7668, 5956, 760, 5065, 514, 435, 3740, 2223, 6852, 721, 2515, 7650, 903, 1017, 3026], [7709, 1726, 1359, 5516, 3833], [5729, 6990, 1810, 1125, 3400, 5693, 2578, 3828, 5299, 7013], [2527, 22, 1810, 1129, 2826, 3601, 2301]]"
2330,2330,"[[44, 2040, 4674, 244, 4721, 994, 4778, 2556, 4805], [515, 4933], [6599, 2628], [3560, 3583, 2582, 4527, 4213], [7647], [1391, 6879, 4777], [5946], [7499, 4412, 4213, 8456, 249], [4928, 8359, 1582, 3693, 1272], [461, 1621, 3154, 24, 44], [7110]]"
2331,2331,"[[816, 4603], [2879], [2879], [2879], [303, 2734], [963], [338, 2879, 1167, 1760, 142, 32, 4555, 425, 35], [2879, 6171, 5888], [804, 4533, 2879], [338, 8158, 1167, 2109, 1760, 2879, 35, 142, 32, 1172], [8278, 2879, 5452, 5291, 1598], [5452, 2936], [2879], [822, 1182, 1740], [515, 2118]]"
2332,2332,"[[4251, 4684], [3865, 643], [5015, 36], [7748, 5287], [3865, 1288, 7110, 3084], [2481, 1689, 7110, 4251, 5987, 1435, 897], [6108, 381, 94, 4742], [5015], [7110, 2767, 8139], [3648, 1878, 7110]]"
2333,2333,"[[991, 253, 126, 1873, 4757, 3980, 355, 2502, 131], [6022, 5666, 4142, 7775, 676, 1873, 6168], [5754, 8159, 1195, 3163, 4644, 1252, 3313, 6465, 7514], [3811]]"
2334,2334,"[[4583, 2739, 2894, 989, 1313, 4764, 1436, 339], [627, 2662, 1436, 1520, 5152], [3117, 5501, 338, 1019, 1078, 1736, 3178, 492, 82, 2514, 3317], [6096]]"
2335,2335,"[[2537, 868, 4838], [602, 5565, 317], [6306, 1182, 7076, 1782, 941, 4838, 1653, 1719, 7819, 2938, 868], [2569, 2938, 2481, 7218, 649, 51, 8195, 8174, 317, 4293, 765], [2764, 1565, 7614, 1885, 7689, 7819, 1546, 2844, 7748, 1713, 8243, 357, 5362, 7053, 74, 1621, 8226, 598, 1970, 868]]"
2336,2336,"[[4590], [2515, 3346, 3276, 137, 2706, 5543, 5, 1621, 7298, 3398, 82, 7756, 1555, 3543, 4065, 6682, 517, 252, 546, 3929, 1762, 5722], [896, 5291, 82, 8200, 2414, 1621, 7125, 7583, 8410], [707, 3670, 5278, 5246, 2841, 2229, 5, 82]]"
2337,2337,"[[348, 571, 3941, 2150], [271, 2899, 24, 5422, 390], [6275, 2899, 7449, 4984, 460, 2785, 3627, 488, 1772], [2899, 396, 2785], [396, 1359], [4236, 2785, 8161, 346, 2899], [1606, 271, 8434, 7997], [1515, 82, 460], [2899, 429, 2785, 2516, 357], [24, 4236], [2899, 460], [5158, 2899, 1051, 44, 396, 602]]"
2338,2338,"[[225, 366, 725, 1336, 2881, 2802, 68, 1490, 830], [3017], [830, 2076, 2922, 4711], [2424, 820, 1770, 4043, 2860], [7158, 319, 242, 224, 1985, 6758, 235]]"
2339,2339,"[[2528, 24, 608], [6387, 24], [24, 36, 232, 7381], [1925, 3239, 7531], [77, 909, 27], [909, 24, 36, 1974], [7796, 378, 804, 1609, 3890, 2490], [1390, 138], [554], [8255, 759, 602], [3524, 5170], [5357, 7110]]"
2340,2340,"[[2048, 3958, 2481, 693, 166, 4510, 35, 687, 241, 106, 1787, 979, 203, 5154, 671, 504], [4594, 693, 2481, 267, 81, 35, 2252, 1406, 339, 1576, 947, 1376, 979, 414, 533, 203], [3927, 129, 6312, 1522, 249, 3006, 1092, 930, 1972, 671, 4019, 6413], [249, 7798, 1090, 1406, 3568, 144, 3560, 2527]]"
2341,2341,"[[1244, 3028, 3632, 2273], [4582, 338, 24, 232, 1378, 659, 1681, 4004, 1033], [304, 536, 100, 5651, 3304, 3643, 1756], [3556, 2912, 4530, 4412, 1756, 1510, 68, 3425], [68, 1406, 7156, 304, 100, 1756], [1756, 585, 6835, 3371, 927, 879, 5607, 7156, 4780, 2979], [338, 1076, 4547, 1305, 5258, 6819, 100, 3556, 1179, 7530, 2476], [4994, 927, 481, 3425]]"
2342,2342,"[[4236, 2556, 713, 797, 3648, 1873, 5717, 664, 1304, 452, 546, 5078, 137, 5787, 193, 2974, 1270, 369, 249, 1719], [2917], [24, 608, 4617], [4324, 69, 2934, 4440, 1882, 1200, 1841, 1329, 4185, 1149, 2026, 676, 2150, 2140, 5438, 5619, 1555, 748], [4519, 774, 3532, 420], [5564, 129], [1153, 454, 3507, 2764, 774, 2527], [2283], [1021, 2139, 7013, 5389, 608, 129], [774, 887], [2764, 2040, 3409, 74, 2415, 2984], [874, 129, 1894, 1059, 2558, 1024, 388], [1429, 921], [68, 44, 774], [1839, 3070], [129], [1621, 6759, 42, 1265, 638, 989, 3318, 4716, 1033, 643], [129, 87, 44], [819, 890, 36, 134, 1095, 4929, 698, 2835, 1204, 3772, 1671, 3739, 3383, 2316, 7908, 1583, 3414, 4451, 602, 7482, 5235, 94, 635, 3493, 763, 1178], [1429, 6851, 7458, 874], [727, 1839, 695], [4192], [4385, 797], [3941, 5422, 15, 1405, 602, 3209, 670, 3239, 27, 327], [5366, 3432, 129, 6813], [119], [487, 3691, 1083, 8010, 7796], [887, 126, 1344, 3502, 7874, 1484, 161, 670], [7992, 3494, 226, 5915, 44, 8010, 2912, 1841, 36, 1274, 272, 2176, 195], [7691, 129, 874], [2357, 3195, 550, 129, 7814, 4363, 7458], [991, 2277, 1844], [1635, 3569, 874, 359, 1382, 429, 1844, 780, 3011, 1583, 7069], [166, 1048], [7110], [7775, 8415], [8481, 8480], [2063, 8110, 2333, 1489, 521, 1931], [714, 3670, 24, 5550, 2649, 1956, 1685, 3536, 8130, 226, 8251], [151, 554, 3494]]"
2343,2343,"[[656, 303, 989, 371, 189, 36, 991, 1841, 2731, 2659], [608], [804, 146, 577, 602, 27, 2521, 1338, 449], [6260, 6001, 7110]]"
2344,2344,"[[4933, 713, 2605], [3195, 3120, 3129], [930, 850, 728, 2941], [6389, 3683], [137], [4236], [979, 3259, 137, 138, 495, 2250, 1609, 3457]]"
2345,2345,"[[4595, 2999, 82, 1986, 4759], [6798, 652, 5118], [2873, 1826], [1918, 1645, 1178], [88], [1645]]"
2346,2346,"[[2301, 1665, 1322, 100, 2032, 4801, 3807, 4411, 563, 1810, 2756, 1544, 1058], [4325, 4783, 525, 5641, 4063, 2756, 6469, 931, 4323, 1719, 1470, 925, 2998, 4363, 1544, 753, 2964, 6492, 2221, 1531, 7476, 864, 486, 4598, 659], [1946, 254, 1017, 233, 1262, 7605, 959, 7435, 8285, 7615, 3795, 499, 1322], [4743, 2818, 3610, 8415, 8483, 652, 4758], [3068, 6829, 725, 8415, 6688, 738, 160, 68, 2069], [883, 4540, 4323, 4598, 159, 4369, 8095, 952, 542, 4363, 2366, 1574]]"
2347,2347,"[[3290, 3256, 43, 35, 2917, 32, 693, 4264, 81, 203], [659], [7104, 115, 652, 1702, 209, 3072], [44, 3318, 652], [602, 82, 652], [8195, 7110], [24]]"
2348,2348,"[[222, 232], [2917, 394, 24], [4488, 24, 3304, 670], [787, 1130, 204, 1021, 2171, 24], [8199, 1681, 1633, 222, 1717, 7792], [6160, 3078, 7803, 743, 868, 24, 4236]]"
2349,2349,"[[620, 1923, 4658, 4687, 1595, 4714, 4784], [2676, 2942, 2749, 3531, 2677, 1382, 1359], [4658, 2791, 5019, 1359, 1702, 818, 3785, 5470, 6252, 7431, 1719, 2936, 2556, 460], [3459, 2676, 2447, 460, 2936, 3457, 3833, 2301, 1440, 3531, 1009, 907, 1382]]"
2350,2350,"[[3404, 253, 705, 2677, 676, 991, 2013], [796, 3427, 7799, 1209, 3287, 898, 3242, 5620, 6751, 3950, 525, 153, 3404, 2441, 494], [3427], [1210, 981, 492, 1751, 7221, 5284, 1236, 5324], [913, 274, 4403, 796, 690, 253, 33, 5915, 494, 45, 6533, 2262, 56], [8258]]"
2351,2351,"[[3427, 24, 100, 5655, 5724, 903, 3192, 795, 2372, 5786, 1206], [7158, 2, 7430, 804, 2899, 232, 7422], [818, 249, 4489, 285], [868], [3912, 1058, 760, 7409, 249, 1083, 868], [285, 7005, 1126, 5786, 4455, 5655]]"
2352,2352,"[[2841, 4625, 1702, 1511, 1165, 249, 4232, 1853, 863, 850, 3793, 3398, 1539, 460, 37, 4296, 456, 1914, 3744, 5824], [37, 3211, 3245, 1702, 460, 2761, 2082], [5153, 37, 1702, 3137, 452], [3137, 2082, 3211, 756, 7814, 37]]"
2353,2353,"[[608, 3438, 756, 3702, 4009, 1875, 2694, 249, 4136], [24, 3210, 4584], [7784, 2481, 1883, 8162, 7888], [2936, 7110, 874, 7747], [602, 7994, 2936, 341, 247, 43, 7888, 2675, 7795], [338, 5682, 1659, 249, 4584, 804, 3457], [2936, 197, 2012, 7888, 7994], [82, 24]]"
2354,2354,"[[348], [798, 602, 506, 823, 193, 2462, 179, 1204, 4881, 5755, 978, 1492], [1492, 179, 602, 978, 2462, 2779, 823, 6199], [1492, 1944, 2462, 823, 153, 2123, 3943, 978], [2462, 978, 823], [1492, 589, 823, 3369, 348], [2123, 3943, 8364, 589], [1492, 2462, 823, 978, 2123, 249, 1944, 602], [2779], [81, 2516, 903, 7656, 8208, 242, 2150, 7149, 466, 35, 5926, 203, 1739, 867, 252, 4412, 1492], [8284, 1492, 2462], [978, 3943, 1492, 823, 8308, 242, 1362, 466, 2462], [823, 1492, 2169, 130, 2462, 160, 1447]]"
2355,2355,"[[4626, 270, 2762, 4798, 3256, 5675, 977, 5725, 5378, 2885, 5749, 2, 1981, 5785, 3312, 5692, 3007, 3452], [5749, 2334, 3239, 879, 2885, 7410, 7491, 7492, 270, 6681, 3970, 300], [6511, 5727], [6141], [7291], [1518, 7647, 7359], [7573]]"
2356,2356,"[[677, 4496, 1919, 1109, 620, 1298, 5653, 5654, 60, 5702, 2808, 4203, 5597, 5813, 228], [1648, 5420, 2157, 2385, 3585, 1847, 1678, 7188, 818, 1702, 829, 4498, 271, 6268, 361, 7197, 1554, 3517, 5378, 4006, 4106, 1885, 2858, 7166, 1915, 2402, 6766, 5366, 472, 7389, 7192, 3114], [1685, 2744, 7533, 2796, 1719, 698, 2397, 1554, 7579, 6142, 4785, 7015, 5489, 798, 36, 2808, 7487], [3601, 598, 5617, 5875, 2535, 317, 4525, 451, 423, 1903, 1162, 2527, 3157, 5185, 7608, 7911], [2683, 4086, 2605, 3211, 1886, 8196, 3479, 2744, 6101, 4070, 695, 3026, 1730, 2839, 5857, 3109, 3446, 5726, 6448, 2535, 361, 5881, 1588, 4332, 5799, 4213, 5185, 619, 1720, 1451, 977, 1842, 2515, 5597, 7423, 2808, 874, 4546, 4798], [1885, 4330, 117, 4392, 1713, 3241, 4924, 7680, 423, 3601, 5857, 7449, 4203, 2719, 760, 4785, 1685, 361, 451, 4935, 1465, 1024], [4509, 3447, 1588, 3528, 4330, 2808, 8314, 6433, 2744, 130, 8253]]"
2357,2357,"[[650, 2748, 296], [2571, 718], [394, 2481, 494, 440], [7897, 1397, 5461], [313, 546, 2076, 5205, 581, 4644], [713, 249], [546, 1390, 581, 908, 2700], [5681, 1797], [5326, 2357, 271, 4752, 8008, 346], [2966, 6990, 163, 592, 324, 5300]]"
2358,2358,"[[259, 748, 2187, 1000, 35, 3903, 81, 3457, 3006, 533, 1926, 1695, 1347, 693], [5308, 5561, 134, 5058, 3890], [43, 693, 1378, 2302, 81, 533, 35, 6356, 32, 180, 1623, 134, 213, 6399, 6406, 297], [1623, 399, 2726, 1648, 616, 6406, 127, 6356, 5308, 1003], [109], [1597, 6307, 2456], [1654, 2957, 1320, 3005, 743, 3212, 3436, 128], [203, 533, 103, 3005, 35, 134, 5561, 81, 4110, 2618, 6226, 693, 43, 1544], [748, 4273], [2212], [3890, 134, 5561], [305, 16], [1033, 906, 1637, 180, 55], [2941], [6182, 2353, 7468], [3100, 295, 32, 134, 329, 2957, 126, 693, 395, 1320, 2179, 203, 8413, 1754, 1795, 338, 122, 35, 115, 221, 1308, 1106, 81], [6001, 121, 463], [1695], [785, 906, 4758, 5191, 101, 579, 1106, 55, 3006, 8460, 4354, 553, 8274, 7048, 7423, 2212, 181, 33, 1022, 295, 1234, 1013], [4288, 630, 6247, 1308, 102, 7353, 4148, 3974, 4268, 4555, 1013, 3112, 2869], [1654, 1290, 213, 7880, 7369, 2302, 24]]"
2359,2359,"[[339, 464, 1645, 2337, 466, 196, 2613, 2700, 1329, 589, 581, 259, 1247, 190, 4573, 225], [3857, 5336, 270], [1834, 5972, 1378, 6262, 728, 3474, 2700, 24, 1719], [4136, 540, 3209, 564, 6554, 7013, 5988, 6654, 6419, 59, 5972], [1172, 131, 1013, 4875, 1883, 2700, 972, 4226, 1719, 4514, 4446, 602, 5972], [142, 135, 602, 311, 3280, 41], [5972], [134], [131, 332, 3261, 724, 98, 7525, 2481], [63, 3052, 5872, 4148, 416, 4250, 98, 2337, 759, 724, 847, 131, 4490, 2446, 232, 2700], [1205, 286, 4592], [8159, 131], [8222, 8257, 5972], [1384, 195, 4139, 134, 77, 4824, 1452, 1946, 2109, 709, 7864], [8390, 8261, 348, 4592, 4120, 2700, 7110, 3211], [3934, 4511, 2160, 3902, 2808, 798, 2011, 7518], [2523, 348, 590, 5972], [24, 380, 5972, 5597], [1946, 1452, 5972], [8249, 6034, 8247, 8381, 4250, 1439, 521, 7409, 1378, 5661, 8245, 5972, 4273, 5309, 3280], [3248, 4344, 724, 4592, 3052, 2004, 6937, 718, 1439, 2337], [1310, 1639, 4592, 3447, 1256, 3438, 1677, 182, 2201, 24, 6488], [513, 3457, 5972, 1946, 4592, 1452, 5388, 8356, 2700, 2261, 7238, 2808]]"
2360,2360,"[[228, 4023, 1923, 578, 2571], [1846, 3940, 24], [5298, 6432, 27, 928, 5517, 310], [1104, 7407, 3209, 3318], [1875, 3940], [2069, 6262]]"
2361,2361,"[[721, 748, 4738, 2525, 451], [5045, 2272, 5047], [3870, 77, 7569, 1648, 549, 659, 3318, 467, 7015, 2235, 7110, 5776, 3211], [4548, 8033, 1324, 549], [6711, 6198], [2073, 5744]]"
2362,2362,"[[213, 2114], [1378, 24], [2917], [7448, 33], [44, 115], [4302], [552], [1453, 6432, 115, 1178, 209], [2221], [7887], [1105, 2145, 126, 2241, 3203], [8120], [68, 4683, 874, 4405, 5701, 100], [1359, 7888, 2917, 1546, 5467, 1683, 1226, 5972, 365, 166, 7994], [1683, 987], [1665, 472, 3489, 7888, 3349, 5841, 160], [7133, 713, 4736, 936, 7324, 3480, 6954], [2917], [1896, 2031, 7425, 743], [2917, 4819, 5165, 8372, 106, 343, 272, 64, 7110, 181], [227], [1855], [1378, 224, 8090, 488, 319], [2469, 224], [4484, 556, 293, 728], [488, 1364], [8245], [5956], [4819, 24]]"
2363,2363,"[[1537, 1245, 147], [868, 5153, 1236], [3388, 1602, 6710], [2428, 6110, 7235, 252], [7642]]"
2364,2364,"[[36, 293, 3182, 1793, 751, 2454], [5100, 3744], [3663, 2674, 2241], [44, 1195, 2221, 1359, 1465, 7007, 2998, 47], [4307, 3656, 1430, 8089, 1847, 2215, 2454, 3027, 44, 7841, 7933, 2342], [625]]"
2365,2365,"[[1146, 3406, 4123, 4782, 4809, 728], [6303], [602], [37, 688, 2050, 6303, 27, 535], [224, 2320, 6096, 5090, 1894]]"
2366,2366,"[[840, 32, 43], [1719, 3031, 231, 5805, 4257, 5231], [3976, 5312], [1182, 8480, 3300, 4935]]"
